#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       10385      7.988611e-01      7.968812e-01      6.113912e-04
       10386      7.995447e-01      7.968815e-01      6.113324e-04
       10387      8.002216e-01      7.968818e-01      6.112736e-04
       10388      8.008931e-01      7.968822e-01      6.112149e-04
       10389      8.015591e-01      7.968826e-01      6.111562e-04
       10390      8.022198e-01      7.968831e-01      6.110976e-04
       10391      8.028752e-01      7.968837e-01      6.110391e-04
       10392      8.035275e-01      7.968844e-01      6.109806e-04
       10393      8.041751e-01      7.968851e-01      6.109222e-04
       10394      8.048182e-01      7.968858e-01      6.108639e-04
       10395      8.054570e-01      7.968866e-01      6.108057e-04
       10396      8.060917e-01      7.968875e-01      6.107476e-04
       10397      8.067233e-01      7.968885e-01      6.106896e-04
       10398      8.073515e-01      7.968895e-01      6.106317e-04
       10399      8.079802e-01      7.968905e-01      6.105739e-04
       10400      8.086058e-01      7.968917e-01      6.105162e-04
       10401      8.092295e-01      7.968929e-01      6.104587e-04
       10402      8.098542e-01      7.968941e-01      6.104013e-04
       10403      8.104781e-01      7.968954e-01      6.103440e-04
       10404      8.111020e-01      7.968968e-01      6.102868e-04
       10405      8.117274e-01      7.968982e-01      6.102299e-04
       10406      8.122607e-01      7.968997e-01      6.101730e-04
       10407      8.125744e-01      7.969012e-01      6.101162e-04
       10408      8.128832e-01      7.969027e-01      6.100595e-04
       10409      8.131881e-01      7.969043e-01      6.100029e-04
       10410      8.134907e-01      7.969059e-01      6.099464e-04
       10411      8.137900e-01      7.969075e-01      6.098900e-04
       10412      8.140878e-01      7.969092e-01      6.098336e-04
       10413      8.143862e-01      7.969108e-01      6.097774e-04
       10414      8.146829e-01      7.969125e-01      6.097212e-04
       10415      8.149788e-01      7.969143e-01      6.096651e-04
       10416      8.152757e-01      7.969160e-01      6.096092e-04
       10417      8.155736e-01      7.969178e-01      6.095533e-04
       10418      8.158736e-01      7.969196e-01      6.094975e-04
       10419      8.161746e-01      7.969215e-01      6.094418e-04
       10420      8.164775e-01      7.969234e-01      6.093862e-04
       10421      8.165386e-01      7.969253e-01      6.093306e-04
       10422      8.165460e-01      7.969271e-01      6.092751e-04
       10423      8.165652e-01      7.969290e-01      6.092195e-04
       10424      8.165974e-01      7.969309e-01      6.091640e-04
       10425      8.166444e-01      7.969328e-01      6.091085e-04
       10426      8.167047e-01      7.969347e-01      6.090530e-04
       10427      8.167803e-01      7.969366e-01      6.089976e-04
       10428      8.168698e-01      7.969385e-01      6.089422e-04
       10429      8.169748e-01      7.969404e-01      6.088868e-04
       10430      8.170961e-01      7.969424e-01      6.088315e-04
       10431      8.172306e-01      7.969443e-01      6.087763e-04
       10432      8.173794e-01      7.969463e-01      6.087211e-04
       10433      8.175441e-01      7.969482e-01      6.086659e-04
       10434      8.177232e-01      7.969502e-01      6.086108e-04
       10435      8.179172e-01      7.969522e-01      6.085558e-04
       10436      8.181253e-01      7.969543e-01      6.085009e-04
       10437      8.183480e-01      7.969563e-01      6.084460e-04
       10438      8.185854e-01      7.969584e-01      6.083913e-04
       10439      8.188365e-01      7.969605e-01      6.083366e-04
       10440      8.191004e-01      7.969626e-01      6.082820e-04
       10441      8.193762e-01      7.969648e-01      6.082276e-04
       10442      8.196642e-01      7.969669e-01      6.081732e-04
       10443      8.199641e-01      7.969691e-01      6.081189e-04
       10444      8.202746e-01      7.969714e-01      6.080648e-04
       10445      8.205963e-01      7.969736e-01      6.080108e-04
       10446      8.209287e-01      7.969759e-01      6.079569e-04
       10447      8.212689e-01      7.969782e-01      6.079032e-04
       10448      8.216200e-01      7.969806e-01      6.078496e-04
       10449      8.219770e-01      7.969830e-01      6.077961e-04
       10450      8.223405e-01      7.969854e-01      6.077428e-04
       10451      8.223937e-01      7.969878e-01      6.076895e-04
       10452      8.223197e-01      7.969903e-01      6.076362e-04
       10453      8.217692e-01      7.969926e-01      6.075827e-04
       10454      8.212319e-01      7.969950e-01      6.075290e-04
       10455      8.207080e-01      7.969972e-01      6.074751e-04
       10456      8.201980e-01      7.969994e-01      6.074211e-04
       10457      8.196998e-01      7.970016e-01      6.073669e-04
       10458      8.192126e-01      7.970037e-01      6.073125e-04
       10459      8.187354e-01      7.970058e-01      6.072580e-04
       10460      8.182678e-01      7.970079e-01      6.072033e-04
       10461      8.178074e-01      7.970098e-01      6.071485e-04
       10462      8.173553e-01      7.970118e-01      6.070936e-04
       10463      8.169112e-01      7.970137e-01      6.070386e-04
       10464      8.164727e-01      7.970155e-01      6.069834e-04
       10465      8.160421e-01      7.970174e-01      6.069281e-04
       10466      8.156171e-01      7.970191e-01      6.068727e-04
       10467      8.151979e-01      7.970209e-01      6.068173e-04
       10468      8.147822e-01      7.970226e-01      6.067617e-04
       10469      8.143729e-01      7.970242e-01      6.067060e-04
       10470      8.139668e-01      7.970259e-01      6.066502e-04
       10471      8.135640e-01      7.970274e-01      6.065943e-04
       10472      8.131645e-01      7.970290e-01      6.065383e-04
       10473      8.127685e-01      7.970305e-01      6.064823e-04
       10474      8.123755e-01      7.970319e-01      6.064261e-04
       10475      8.119845e-01      7.970334e-01      6.063699e-04
       10476      8.115974e-01      7.970348e-01      6.063136e-04
       10477      8.111928e-01      7.970361e-01      6.062573e-04
       10478      8.106864e-01      7.970374e-01      6.062008e-04
       10479      8.101872e-01      7.970387e-01      6.061443e-04
       10480      8.096956e-01      7.970399e-01      6.060876e-04
       10481      8.092128e-01      7.970410e-01      6.060309e-04
       10482      8.087374e-01      7.970422e-01      6.059741e-04
       10483      8.082722e-01      7.970432e-01      6.059173e-04
       10484      8.078152e-01      7.970443e-01      6.058603e-04
       10485      8.073683e-01      7.970452e-01      6.058034e-04
       10486      8.069317e-01      7.970462e-01      6.057463e-04
       10487      8.065065e-01      7.970471e-01      6.056892e-04
       10488      8.060927e-01      7.970479e-01      6.056321e-04
       10489      8.056093e-01      7.970488e-01      6.055749e-04
       10490      8.050993e-01      7.970495e-01      6.055177e-04
       10491      8.045864e-01      7.970502e-01      6.054604e-04
       10492      8.037829e-01      7.970509e-01      6.054030e-04
       10493      8.029924e-01      7.970515e-01      6.053456e-04
       10494      8.022206e-01      7.970519e-01      6.052881e-04
       10495      8.014640e-01      7.970524e-01      6.052306e-04
       10496      8.007241e-01      7.970527e-01      6.051730e-04
       10497      8.000030e-01      7.970530e-01      6.051154e-04
       10498      7.993028e-01      7.970532e-01      6.050578e-04
       10499      7.986234e-01      7.970534e-01      6.050002e-04
       10500      7.979674e-01      7.970534e-01      6.049426e-04
       10501      7.973353e-01      7.970535e-01      6.048850e-04
       10502      7.967288e-01      7.970534e-01      6.048274e-04
       10503      7.961498e-01      7.970534e-01      6.047698e-04
       10504      7.955992e-01      7.970532e-01      6.047122e-04
       10505      7.950784e-01      7.970530e-01      6.046547e-04
       10506      7.945889e-01      7.970528e-01      6.045972e-04
       10507      7.941335e-01      7.970525e-01      6.045397e-04
       10508      7.937109e-01      7.970522e-01      6.044823e-04
       10509      7.933232e-01      7.970518e-01      6.044249e-04
       10510      7.929724e-01      7.970515e-01      6.043675e-04
       10511      7.926594e-01      7.970510e-01      6.043101e-04
       10512      7.923891e-01      7.970506e-01      6.042528e-04
       10513      7.921594e-01      7.970501e-01      6.041955e-04
       10514      7.919701e-01      7.970496e-01      6.041382e-04
       10515      7.918249e-01      7.970492e-01      6.040810e-04
       10516      7.917241e-01      7.970486e-01      6.040237e-04
       10517      7.916671e-01      7.970481e-01      6.039665e-04
       10518      7.916560e-01      7.970476e-01      6.039093e-04
       10519      7.916921e-01      7.970471e-01      6.038521e-04
       10520      7.917754e-01      7.970466e-01      6.037949e-04
       10521      7.919075e-01      7.970461e-01      6.037377e-04
       10522      7.920881e-01      7.970457e-01      6.036805e-04
       10523      7.923197e-01      7.970452e-01      6.036233e-04
       10524      7.926018e-01      7.970448e-01      6.035661e-04
       10525      7.929360e-01      7.970444e-01      6.035089e-04
       10526      7.933234e-01      7.970440e-01      6.034517e-04
       10527      7.937635e-01      7.970437e-01      6.033944e-04
       10528      7.941670e-01      7.970435e-01      6.033372e-04
       10529      7.945622e-01      7.970432e-01      6.032799e-04
       10530      7.949908e-01      7.970430e-01      6.032227e-04
       10531      7.952985e-01      7.970429e-01      6.031654e-04
       10532      7.956431e-01      7.970427e-01      6.031082e-04
       10533      7.958676e-01      7.970426e-01      6.030509e-04
       10534      7.958328e-01      7.970425e-01      6.029937e-04
       10535      7.958431e-01      7.970424e-01      6.029364e-04
       10536      7.958987e-01      7.970423e-01      6.028792e-04
       10537      7.956962e-01      7.970421e-01      6.028220e-04
       10538      7.955354e-01      7.970420e-01      6.027648e-04
       10539      7.954256e-01      7.970418e-01      6.027077e-04
       10540      7.953653e-01      7.970417e-01      6.026505e-04
       10541      7.948786e-01      7.970415e-01      6.025934e-04
       10542      7.943954e-01      7.970412e-01      6.025363e-04
       10543      7.939704e-01      7.970409e-01      6.024792e-04
       10544      7.936050e-01      7.970406e-01      6.024221e-04
       10545      7.932996e-01      7.970403e-01      6.023651e-04
       10546      7.930528e-01      7.970399e-01      6.023081e-04
       10547      7.928635e-01      7.970395e-01      6.022511e-04
       10548      7.927327e-01      7.970391e-01      6.021942e-04
       10549      7.926609e-01      7.970387e-01      6.021372e-04
       10550      7.926465e-01      7.970382e-01      6.020803e-04
       10551      7.926896e-01      7.970378e-01      6.020234e-04
       10552      7.927911e-01      7.970374e-01      6.019665e-04
       10553      7.929501e-01      7.970370e-01      6.019095e-04
       10554      7.931683e-01      7.970367e-01      6.018526e-04
       10555      7.934451e-01      7.970363e-01      6.017957e-04
       10556      7.937812e-01      7.970360e-01      6.017388e-04
       10557      7.941737e-01      7.970358e-01      6.016818e-04
       10558      7.946240e-01      7.970355e-01      6.016249e-04
