#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        5979      1.2463     1.13147  0.00154993
        5980     1.24677     1.13149   0.0015498
        5981     1.24717     1.13151  0.00154966
        5982      1.2475     1.13153  0.00154952
        5983     1.24775     1.13155  0.00154938
        5984     1.24793     1.13157  0.00154925
        5985     1.24804     1.13158  0.00154911
        5986     1.24807      1.1316  0.00154897
        5987     1.24803     1.13162  0.00154884
        5988     1.24792     1.13164   0.0015487
        5989     1.24772     1.13166  0.00154856
        5990     1.24745     1.13168  0.00154842
        5991     1.24711      1.1317  0.00154828
        5992     1.24668     1.13172  0.00154815
        5993     1.24618     1.13174    0.001548
        5994     1.24561     1.13176  0.00154786
        5995     1.24495     1.13178  0.00154772
        5996     1.24422      1.1318  0.00154758
        5997      1.2434     1.13181  0.00154743
        5998     1.24251     1.13183  0.00154728
        5999     1.24154     1.13185  0.00154713
        6000      1.2405     1.13187  0.00154698
        6001     1.23938     1.13189  0.00154683
        6002     1.23818     1.13191  0.00154667
        6003      1.2369     1.13192  0.00154651
        6004     1.23556     1.13194  0.00154635
        6005     1.23413     1.13196  0.00154619
        6006     1.23264     1.13197  0.00154602
        6007     1.23107     1.13199  0.00154585
        6008     1.22943     1.13201  0.00154568
        6009     1.22772     1.13202   0.0015455
        6010     1.22594     1.13204  0.00154532
        6011      1.2241     1.13205  0.00154514
        6012      1.2222     1.13207  0.00154496
        6013     1.22023     1.13208  0.00154477
        6014     1.21821      1.1321  0.00154458
        6015     1.21613     1.13211  0.00154439
        6016       1.214     1.13212  0.00154419
        6017     1.21181     1.13214  0.00154399
        6018     1.20958     1.13215  0.00154379
        6019      1.2073     1.13216  0.00154358
        6020     1.20499     1.13218  0.00154337
        6021     1.20264     1.13219  0.00154316
        6022     1.20025      1.1322  0.00154295
        6023     1.19784     1.13221  0.00154273
        6024      1.1954     1.13222  0.00154251
        6025     1.19294     1.13223  0.00154228
        6026     1.19047     1.13224  0.00154206
        6027     1.18798     1.13225  0.00154183
        6028     1.18549     1.13226   0.0015416
        6029     1.18299     1.13227  0.00154137
        6030      1.1805     1.13227  0.00154113
        6031     1.17802     1.13228   0.0015409
        6032     1.17555     1.13229  0.00154066
        6033     1.17309      1.1323  0.00154042
        6034     1.17066      1.1323  0.00154017
        6035     1.16826     1.13231  0.00153993
        6036     1.16589     1.13231  0.00153969
        6037     1.16356     1.13232  0.00153944
        6038     1.16127     1.13232  0.00153919
        6039     1.15903     1.13233  0.00153894
        6040     1.15684     1.13233  0.00153869
        6041     1.15471     1.13234  0.00153844
        6042     1.15263     1.13234  0.00153819
        6043     1.15062     1.13234  0.00153794
        6044     1.14868     1.13234  0.00153769
        6045      1.1468     1.13235  0.00153744
        6046       1.145     1.13235  0.00153718
        6047     1.14328     1.13235  0.00153693
        6048     1.14164     1.13235  0.00153668
        6049     1.14009     1.13235  0.00153642
        6050     1.13862     1.13236  0.00153617
        6051     1.13724     1.13236  0.00153592
        6052     1.13595     1.13236  0.00153566
        6053     1.13475     1.13236  0.00153541
        6054     1.13364     1.13236  0.00153516
        6055     1.13263     1.13236   0.0015349
        6056     1.13171     1.13236  0.00153465
        6057     1.13089     1.13236   0.0015344
        6058     1.13017     1.13236  0.00153414
        6059     1.12954     1.13236  0.00153389
        6060     1.12901     1.13236  0.00153364
        6061     1.12858     1.13235  0.00153338
        6062     1.12824     1.13235  0.00153313
        6063     1.12799     1.13235  0.00153288
        6064     1.12784     1.13235  0.00153262
        6065     1.12777     1.13235  0.00153237
        6066      1.1278     1.13235  0.00153212
        6067     1.12792     1.13235  0.00153187
        6068     1.12812     1.13235  0.00153162
        6069     1.12841     1.13235  0.00153136
        6070     1.12878     1.13235  0.00153111
        6071     1.12923     1.13235  0.00153086
        6072     1.12976     1.13235  0.00153061
        6073     1.13036     1.13235  0.00153035
        6074     1.13104     1.13235   0.0015301
        6075     1.13179     1.13235  0.00152985
        6076      1.1326     1.13235   0.0015296
        6077     1.13348     1.13235  0.00152935
        6078     1.13442     1.13235   0.0015291
        6079     1.13542     1.13235  0.00152884
        6080     1.13647     1.13235  0.00152859
        6081     1.13757     1.13235  0.00152834
        6082     1.13872     1.13235  0.00152809
        6083     1.13992     1.13235  0.00152784
        6084     1.14116     1.13235  0.00152759
        6085     1.14244     1.13235  0.00152734
        6086     1.14375     1.13236  0.00152709
        6087      1.1451     1.13236  0.00152684
        6088     1.14648     1.13236  0.00152659
        6089     1.14788     1.13236  0.00152634
        6090      1.1493     1.13237  0.00152609
        6091     1.15075     1.13237  0.00152585
        6092     1.15221     1.13237   0.0015256
        6093     1.15369     1.13238  0.00152535
        6094     1.15517     1.13238  0.00152511
        6095     1.15667     1.13238  0.00152486
        6096     1.15816     1.13239  0.00152462
        6097     1.15966     1.13239  0.00152438
        6098     1.16116      1.1324  0.00152413
        6099     1.16265      1.1324  0.00152389
        6100     1.16414     1.13241  0.00152365
        6101     1.16561     1.13241  0.00152341
        6102     1.16707     1.13242  0.00152317
        6103     1.16852     1.13242  0.00152293
        6104     1.16994     1.13243   0.0015227
        6105     1.17134     1.13244  0.00152246
        6106     1.17272     1.13244  0.00152222
        6107     1.17407     1.13245  0.00152199
        6108      1.1754     1.13246  0.00152176
        6109     1.17669     1.13246  0.00152153
        6110     1.17794     1.13247  0.00152129
        6111     1.17916     1.13248  0.00152106
        6112     1.18034     1.13249  0.00152084
        6113     1.18148      1.1325  0.00152061
        6114     1.18257      1.1325  0.00152038
        6115     1.18361     1.13251  0.00152016
        6116     1.18461     1.13252  0.00151993
        6117     1.18556     1.13253  0.00151971
        6118     1.18645     1.13254  0.00151948
        6119      1.1873     1.13255  0.00151926
        6120     1.18808     1.13256  0.00151904
        6121     1.18881     1.13257  0.00151882
        6122     1.18948     1.13257   0.0015186
        6123     1.19008     1.13258  0.00151838
        6124     1.19063     1.13259  0.00151816
        6125     1.19111      1.1326  0.00151795
        6126     1.19153     1.13261  0.00151773
        6127     1.19188     1.13262  0.00151751
        6128     1.19216     1.13263   0.0015173
        6129     1.19237     1.13264  0.00151708
        6130     1.19251     1.13265  0.00151686
        6131     1.19259     1.13266  0.00151665
        6132     1.19259     1.13267  0.00151643
        6133     1.19252     1.13268  0.00151622
        6134     1.19238     1.13269    0.001516
        6135     1.19216      1.1327  0.00151578
        6136     1.19187     1.13271  0.00151557
        6137     1.19151     1.13272  0.00151535
        6138     1.19108     1.13273  0.00151513
        6139     1.19058     1.13274  0.00151492
        6140        1.19     1.13275   0.0015147
        6141     1.18935     1.13276  0.00151448
        6142     1.18862     1.13277  0.00151426
        6143     1.18783     1.13278  0.00151404
        6144     1.18696     1.13278  0.00151382
        6145     1.18603     1.13279   0.0015136
        6146     1.18503      1.1328  0.00151338
        6147     1.18395     1.13281  0.00151315
        6148     1.18281     1.13282  0.00151293
        6149     1.18161     1.13283   0.0015127
        6150     1.18034     1.13283  0.00151248
        6151       1.179     1.13284  0.00151225
        6152      1.1776     1.13285  0.00151202
        6153     1.17615     1.13286  0.00151179
        6154     1.17463     1.13286  0.00151156
        6155     1.17306     1.13287  0.00151133
        6156     1.17143     1.13287   0.0015111
        6157     1.16974     1.13288  0.00151086
        6158     1.16801     1.13289  0.00151063
        6159     1.16622     1.13289  0.00151039
        6160     1.16439      1.1329  0.00151016
        6161     1.16251      1.1329  0.00150992
        6162     1.16058     1.13291  0.00150968
        6163     1.15862     1.13291  0.00150944
        6164     1.15662     1.13291   0.0015092
        6165     1.15457     1.13292  0.00150896
        6166      1.1525     1.13292  0.00150872
        6167     1.15039     1.13292  0.00150848
        6168     1.14825     1.13293  0.00150824
        6169     1.14609     1.13293  0.00150799
        6170      1.1439     1.13293  0.00150775
        6171      1.1417     1.13293  0.00150751
        6172     1.13947     1.13293  0.00150726
        6173     1.13723     1.13293  0.00150702
        6174     1.13497     1.13293  0.00150677
        6175     1.13271     1.13293  0.00150653
        6176     1.13044     1.13293  0.00150629
        6177     1.12816     1.13293  0.00150604
        6178     1.12589     1.13293   0.0015058
        6179     1.12362     1.13293  0.00150556
        6180     1.12135     1.13293  0.00150531
        6181     1.11909     1.13293  0.00150507
        6182     1.11685     1.13292  0.00150483
        6183     1.11462     1.13292  0.00150459
        6184     1.11241     1.13292  0.00150435
        6185     1.11022     1.13291  0.00150411
        6186     1.10805     1.13291  0.00150387
        6187     1.10591      1.1329  0.00150364
        6188     1.10381      1.1329   0.0015034
        6189     1.10173      1.1329  0.00150317
        6190     1.09969     1.13289  0.00150293
        6191      1.0977     1.13288   0.0015027
        6192     1.09574     1.13288  0.00150247
        6193     1.09383     1.13287  0.00150224
        6194     1.09196     1.13287  0.00150201
        6195     1.09015     1.13286  0.00150179
        6196     1.08839     1.13285  0.00150156
        6197     1.08668     1.13284  0.00150134
        6198     1.08503     1.13284  0.00150112
